protein_id	type	confidence	probability	e_value	score	hmm_model
sequence_345|prob_1.0000	Adaptation	High	100.0	5.3e-43	147.8	cas14u
sequence_962|prob_0.9999	Adaptation	High	100.0	2.8e-41	142.1	cas14u
sequence_5757|prob_0.9990	Adaptation	High	100.0	2.4e-33	116.0	cas14u
sequence_1341|prob_0.9999	Adaptation	High	100.0	3.3e-41	141.9	cas14u
sequence_13921|prob_0.9597	Adaptation	High	100.0	5.6e-27	95.0	cas14u
sequence_11824|prob_0.9793	Adaptation	High	100.0	1.1e-19	71.0	cas14u
sequence_7454|prob_0.9972	Adaptation	High	100.0	2.1e-22	79.9	cas14u
sequence_14559|prob_0.9519	Adaptation	High	100.0	1.7e-37	129.7	cas14u
sequence_9079|prob_0.9933	Adaptation	High	100.0	2.8e-23	82.8	cas14u
sequence_6601|prob_0.9984	Adaptation	High	100.0	2.9e-42	145.3	cas14u
sequence_13105|prob_0.9687	Adaptation	High	100.0	4.4e-31	108.5	cas14u
sequence_1241|prob_0.9999	Adaptation	High	100.0	8.2e-40	137.3	cas14u
sequence_11505|prob_0.9815	Adaptation	High	100.0	2.2e-23	83.1	cas14u
sequence_398|prob_1.0000	Adaptation	High	100.0	1.2e-38	133.4	cas14u
sequence_3949|prob_0.9997	Adaptation	High	100.0	2.3e-39	135.8	cas14u
sequence_747|prob_1.0000	Adaptation	High	100.0	8.6e-43	147.1	cas14u
sequence_4212|prob_0.9996	Adaptation	High	100.0	1.5e-45	156.2	cas14u
sequence_3784|prob_0.9997	Adaptation	High	100.0	3.6e-36	125.3	cas14u
sequence_20078|prob_0.8044	Adaptation	High	100.0	5.9e-30	104.8	cas14u
sequence_17493|prob_0.9010	Adaptation	High	100.0	1.8e-40	139.5	cas14u
sequence_10689|prob_0.9864	Adaptation	High	100.0	5.7e-28	98.3	cas14u
sequence_1277|prob_0.9999	Adaptation	High	100.0	6.8e-36	124.4	cas14u
sequence_3452|prob_0.9998	Adaptation	High	100.0	3.2e-43	148.5	cas14u
sequence_4574|prob_0.9995	Adaptation	High	100.0	2.5e-41	142.2	cas14u
sequence_5375|prob_0.9992	Adaptation	High	100.0	1.3e-36	126.7	cas14u
sequence_3443|prob_0.9998	Adaptation	High	100.0	1.8e-38	132.8	cas14u
sequence_15184|prob_0.9433	Adaptation	High	100.0	7.4e-24	84.7	cas14u
sequence_283|prob_1.0000	Adaptation	High	100.0	2.1e-36	126.0	cas14u
sequence_5706|prob_0.9991	Adaptation	High	100.0	1e-44	153.4	cas14u
sequence_1880|prob_0.9999	Adaptation	High	100.0	1.3e-45	156.3	cas14u
sequence_19044|prob_0.8524	Adaptation	High	100.0	5e-34	118.2	cas14u
sequence_5027|prob_0.9994	Adaptation	High	100.0	1.2e-34	120.3	cas14u
sequence_144|prob_1.0000	Adaptation	High	100.0	2.7e-45	155.3	cas14u
sequence_2674|prob_0.9999	Adaptation	High	100.0	3.1e-29	102.4	cas14u
sequence_2719|prob_0.9998	Adaptation	High	100.0	7.6e-35	120.9	cas14u
sequence_13254|prob_0.9670	Adaptation	High	100.0	2.8e-23	82.8	cas14u
sequence_2486|prob_0.9999	Adaptation	High	100.0	3.8e-42	145.0	cas14u
sequence_20014|prob_0.8082	Adaptation	High	100.0	6.7e-21	75.0	cas14u
sequence_7231|prob_0.9976	Adaptation	High	100.0	6.7e-17	61.8	cas14u
sequence_18154|prob_0.8836	Adaptation	High	100.0	1.1e-21	77.6	cas14u
sequence_8519|prob_0.9950	Adaptation	High	100.0	9.9e-45	153.5	cas14u
sequence_7617|prob_0.9970	Adaptation	High	100.0	5.2e-36	124.8	cas14u
sequence_11648|prob_0.9807	Adaptation	High	100.0	2.7e-18	66.4	cas14u
sequence_4765|prob_0.9995	Adaptation	High	100.0	1.3e-19	70.7	cas14u
sequence_17067|prob_0.9099	Adaptation	High	100.0	2.3e-20	73.2	cas14u
sequence_14330|prob_0.9546	Adaptation	High	100.0	1.1e-24	87.4	cas14u
sequence_1523|prob_0.9999	Adaptation	High	100.0	1.2e-30	107.1	cas14u
sequence_13580|prob_0.9637	Adaptation	High	100.0	7.5e-19	68.2	cas14u
sequence_11199|prob_0.9835	Adaptation	High	100.0	4.2e-29	102.0	cas14u
sequence_12212|prob_0.9765	Adaptation	High	100.0	3.1e-25	89.2	cas14u
sequence_2822|prob_0.9998	Adaptation	High	100.0	2e-36	126.1	cas14u
sequence_11258|prob_0.9830	Adaptation	High	100.0	5.7e-33	114.7	cas14u
sequence_1692|prob_0.9999	Adaptation	High	100.0	7.4e-25	88.0	cas14u
sequence_1598|prob_0.9999	Adaptation	High	100.0	2.3e-33	116.0	cas14u
sequence_7138|prob_0.9978	Adaptation	High	100.0	8.4e-23	81.2	cas14u
sequence_3040|prob_0.9998	Adaptation	High	100.0	1.6e-36	126.5	cas14u
sequence_14825|prob_0.9484	Adaptation	High	100.0	3.9e-35	121.9	cas14u
sequence_17779|prob_0.8936	Adaptation	High	100.0	1e-25	90.8	cas14u
sequence_650|prob_1.0000	Adaptation	High	100.0	2.3e-37	129.2	cas14u
sequence_14169|prob_0.9566	Adaptation	High	100.0	6.4e-34	117.9	cas14u
sequence_16538|prob_0.9209	Adaptation	High	100.0	2.7e-21	76.3	cas14u
sequence_964|prob_0.9999	Adaptation	High	100.0	1.5e-18	67.2	cas14u
sequence_16322|prob_0.9248	Adaptation	High	100.0	1.2e-29	103.8	cas14u
sequence_16295|prob_0.9254	Adaptation	High	100.0	1.1e-40	140.1	cas14u
sequence_13739|prob_0.9619	Adaptation	High	100.0	4.1e-38	131.7	cas14u
sequence_3718|prob_0.9997	Adaptation	High	100.0	4.7e-34	118.3	cas14u
sequence_11242|prob_0.9832	Adaptation	High	100.0	1.2e-24	87.3	cas14u
sequence_10724|prob_0.9862	Adaptation	High	100.0	7.4e-33	114.4	cas14u
sequence_9287|prob_0.9926	Adaptation	High	100.0	1.5e-20	73.8	cas14u
sequence_242|prob_1.0000	Adaptation	High	100.0	3.3e-36	125.4	cas14u
sequence_12460|prob_0.9742	Adaptation	High	100.0	3.7e-39	135.1	cas14u
sequence_9324|prob_0.9925	Adaptation	High	100.0	3.8e-34	118.6	cas14u
sequence_15461|prob_0.9391	Adaptation	High	100.0	1.4e-25	90.3	cas14u
sequence_1218|prob_0.9999	Adaptation	High	100.0	7e-32	111.1	cas14u
sequence_1471|prob_0.9999	Adaptation	High	100.0	7e-35	121.0	cas14u
sequence_9816|prob_0.9907	Adaptation	High	100.0	5.3e-14	52.2	cas14u
sequence_2969|prob_0.9998	Adaptation	High	100.0	1.8e-22	80.1	cas14u
sequence_4401|prob_0.9996	Adaptation	High	100.0	7.1e-11	41.9	cas14u
sequence_4052|prob_0.9997	Adaptation	High	100.0	6.2e-31	108.0	cas14u
sequence_391|prob_1.0000	Adaptation	High	100.0	7.5e-30	104.5	cas14u
sequence_10756|prob_0.9861	Adaptation	High	100.0	3.4e-17	62.7	cas14u
sequence_15744|prob_0.9349	Adaptation	High	100.0	3.7e-22	79.1	cas14u
sequence_3005|prob_0.9998	Adaptation	High	100.0	5.8e-27	94.9	cas14u
sequence_9349|prob_0.9924	Adaptation	High	100.0	8.5e-28	97.7	cas14u
sequence_2912|prob_0.9998	Adaptation	High	100.0	3.8e-30	105.4	cas14u
sequence_4928|prob_0.9994	Adaptation	High	100.0	3.4e-19	69.3	cas14u
sequence_6043|prob_0.9989	Adaptation	High	100.0	5.1e-11	42.4	cas14u
sequence_8693|prob_0.9945	Adaptation	Medium	67.7	1.7e-07	30.8	cas14u
sequence_8694|prob_0.9945	Adaptation	Medium	67.7	1.7e-07	30.8	cas14u
sequence_17050|prob_0.9103	Adaptation	Medium	79.2	1.2e-08	34.2	cas14c
sequence_10807|prob_0.9858	Adaptation	High	100.0	4.9e-16	58.9	cas14u
sequence_12961|prob_0.9701	Unknown	Medium	70.0	1e-07	31.4	v_u2
sequence_2548|prob_0.9999	Adaptation	High	100.0	9.9e-11	41.5	cas14u
sequence_10668|prob_0.9865	Adaptation	High	100.0	5.6e-18	65.3	cas14u
sequence_11651|prob_0.9807	Adaptation	High	100.0	3.4e-13	49.6	cas14u
sequence_7966|prob_0.9963	Adaptation	High	100.0	3.1e-12	46.4	cas14u
sequence_9548|prob_0.9918	Adaptation	High	100.0	1.2e-14	54.3	cas14u
sequence_11473|prob_0.9817	Adaptation	High	100.0	4e-18	65.8	cas14u
sequence_15294|prob_0.9416	Adaptation	High	100.0	2.2e-18	66.7	cas14u
sequence_17650|prob_0.8971	Adaptation	High	100.0	2.7e-20	72.9	cas14u
sequence_7057|prob_0.9979	Adaptation	High	100.0	8.7e-15	54.8	cas14u
sequence_11144|prob_0.9838	Adaptation	High	100.0	4.4e-12	45.9	cas14u
sequence_10726|prob_0.9862	Adaptation	Medium	60.0	1e-06	28.2	cas14u
sequence_19773|prob_0.8211	Adaptation	High	100.0	1.2e-21	77.4	cas14u
sequence_12716|prob_0.9721	Adaptation	Low	-3.4	2.2	7.4	cas14u
sequence_9862|prob_0.9905	Adaptation	Medium	94.6	3.5e-10	39.6	cas14u
sequence_1723|prob_0.9999	Adaptation	High	100.0	3.7e-18	65.9	cas14u
sequence_6625|prob_0.9984	Adaptation	Medium	52.2	6e-06	25.7	cas14u
sequence_2494|prob_0.9999	Adaptation	High	100.0	6e-14	52.1	cas14u
sequence_9495|prob_0.9920	Adaptation	Medium	70.6	8.8e-08	31.7	cas14u
sequence_5740|prob_0.9990	Adaptation	High	100.0	1e-13	51.3	cas14u
sequence_5337|prob_0.9992	Adaptation	High	100.0	1.6e-11	44.1	cas14u
sequence_3604|prob_0.9997	Adaptation	Medium	57.0	2e-06	27.3	cas14u
sequence_18537|prob_0.8714	Adaptation	Medium	55.4	2.9e-06	26.8	cas14u
sequence_12897|prob_0.9705	Adaptation	Medium	97.0	2e-10	40.5	cas14u
sequence_4344|prob_0.9996	Adaptation	High	100.0	2.6e-16	59.9	cas14u
sequence_3256|prob_0.9998	Adaptation	Medium	84.3	3.7e-09	36.3	cas14u
sequence_15808|prob_0.9339	Adaptation	Low	31.5	0.00071	18.9	cas14u
sequence_13809|prob_0.9611	Adaptation	Low	28.9	0.0013	17.6	cas14c
sequence_17165|prob_0.9081	Adaptation	High	100.0	1.6e-13	50.6	cas14u
sequence_12526|prob_0.9736	Adaptation	Medium	86.2	2.4e-09	36.9	cas14u
sequence_17744|prob_0.8945	Adaptation	Medium	97.4	1.8e-10	40.6	cas14u
sequence_20045|prob_0.8061	Adaptation	Low	34.0	0.0004	19.7	cas14u
sequence_19966|prob_0.8109	Adaptation	Low	31.7	0.00067	19.0	cas14u
sequence_18901|prob_0.8585	Adaptation	Low	30.9	0.00082	18.7	cas14u
sequence_10958|prob_0.9850	Adaptation	Low	40.3	9.4e-05	21.8	cas14u
sequence_15112|prob_0.9444	Adaptation	Medium	83.0	5e-09	35.9	cas14u
sequence_11386|prob_0.9822	Adaptation	Low	6.8	0.21	10.7	cas14u
sequence_8351|prob_0.9955	Adaptation	Low	45.2	3e-05	23.4	cas14u
sequence_14319|prob_0.9547	Adaptation	Low	7.4	0.18	11.0	cas14u
sequence_9100|prob_0.9932	Adaptation	Low	22.9	0.0051	16.1	cas14u
sequence_6217|prob_0.9987	Adaptation	Low	16.0	0.025	13.8	cas14u
sequence_3522|prob_0.9998	Adaptation	High	100.0	1.4e-12	47.5	cas14u
sequence_2498|prob_0.9999	Adaptation	Medium	74.7	3.4e-08	33.1	cas14u
sequence_16531|prob_0.9210	Adaptation	Medium	72.9	5.1e-08	32.5	cas14u
sequence_5697|prob_0.9991	Adaptation	Medium	71.6	6.9e-08	32.1	cas14u
sequence_6892|prob_0.9981	Adaptation	Medium	86.6	2.2e-09	37.0	cas14u
sequence_17848|prob_0.8919	Adaptation	Medium	68.2	1.5e-07	30.9	cas14u
sequence_4455|prob_0.9996	Adaptation	High	100.0	6.8e-14	51.9	cas14u
sequence_3777|prob_0.9997	Adaptation	High	100.0	1.2e-13	51.1	cas14u
sequence_18390|prob_0.8758	Unknown	Low	13.8	0.042	11.9	c2c1
sequence_9523|prob_0.9919	Adaptation	Low	8.2	0.15	9.9	cas12a_m28
sequence_6296|prob_0.9987	Adaptation	High	100.0	7.8e-16	58.3	cas14u
sequence_3120|prob_0.9998	Adaptation	High	100.0	7.3e-16	58.4	cas14u
sequence_692|prob_1.0000	Adaptation	High	100.0	8.3e-25	87.8	cas14u
sequence_14402|prob_0.9538	Adaptation	High	100.0	3.4e-22	79.2	cas14u
sequence_384|prob_1.0000	Adaptation	High	100.0	7.6e-36	124.2	cas14u
sequence_6889|prob_0.9981	Adaptation	High	100.0	4.4e-22	78.9	cas14u
sequence_12452|prob_0.9743	Adaptation	High	100.0	7.2e-38	130.9	cas14u
sequence_3340|prob_0.9998	Adaptation	High	100.0	2.9e-22	79.5	cas14u
sequence_710|prob_1.0000	Adaptation	High	100.0	6.5e-15	55.2	cas14u
sequence_15348|prob_0.9409	Adaptation	High	100.0	3.7e-23	82.4	cas14u
sequence_5985|prob_0.9989	Adaptation	High	100.0	8.2e-35	120.8	cas14u
sequence_13576|prob_0.9637	Adaptation	High	100.0	1.6e-18	67.2	cas14u
sequence_4236|prob_0.9996	Adaptation	High	100.0	1.5e-25	90.3	cas14u
sequence_1795|prob_0.9999	Adaptation	High	100.0	1.8e-16	60.4	cas14u
sequence_3020|prob_0.9998	Adaptation	High	100.0	3.4e-16	59.5	cas14u
sequence_16387|prob_0.9239	Adaptation	High	100.0	7.1e-11	41.9	cas14u
sequence_17509|prob_0.9006	Adaptation	High	100.0	7.9e-21	74.7	cas14u
sequence_9854|prob_0.9905	Adaptation	High	100.0	1.2e-19	70.9	cas14u
sequence_14264|prob_0.9554	Adaptation	High	100.0	3e-23	82.7	cas14u
sequence_8120|prob_0.9960	Adaptation	High	100.0	3.8e-28	98.8	cas14u
sequence_281|prob_1.0000	Adaptation	High	100.0	1e-17	64.5	cas14u
sequence_19859|prob_0.8163	Adaptation	High	100.0	7.8e-19	68.2	cas14u
sequence_9836|prob_0.9906	Adaptation	High	100.0	2.2e-21	76.6	cas14u
sequence_17876|prob_0.8912	Adaptation	High	100.0	4.4e-16	59.1	cas14u
sequence_19637|prob_0.8265	Adaptation	High	100.0	1.2e-13	51.1	cas14u
sequence_11945|prob_0.9785	Adaptation	High	100.0	8.4e-13	48.3	cas14u
sequence_11341|prob_0.9825	Adaptation	High	100.0	1.5e-15	57.3	cas14u
sequence_15262|prob_0.9420	Adaptation	High	100.0	6.6e-17	61.8	cas14u
sequence_9823|prob_0.9907	Adaptation	High	100.0	1.2e-19	70.8	cas14u
sequence_12267|prob_0.9761	Adaptation	High	100.0	2.7e-15	56.5	cas14u
sequence_4284|prob_0.9996	Adaptation	High	100.0	5.5e-17	62.1	cas14u
sequence_3101|prob_0.9998	Adaptation	High	100.0	1e-12	47.6	cas14b
sequence_2397|prob_0.9999	Adaptation	High	100.0	1.6e-15	57.2	cas14u
sequence_630|prob_1.0000	Adaptation	Low	23.6	0.0044	16.3	cas14u
sequence_586|prob_1.0000	Adaptation	High	100.0	1.6e-16	60.5	cas14u
sequence_4357|prob_0.9996	Adaptation	High	100.0	5.4e-11	42.3	cas14u
sequence_6479|prob_0.9985	Adaptation	High	100.0	4.2e-16	59.2	cas14u
sequence_8176|prob_0.9959	Adaptation	High	100.0	2.4e-19	69.9	cas14u
sequence_3384|prob_0.9998	Adaptation	Low	16.4	0.023	13.9	cas14u
sequence_5362|prob_0.9992	Adaptation	Low	12.4	0.058	12.6	cas14u
sequence_4550|prob_0.9995	Adaptation	High	100.0	8e-13	48.4	cas14u
sequence_10032|prob_0.9897	Adaptation	Low	23.4	0.0046	16.2	cas14u
sequence_15071|prob_0.9450	Adaptation	High	100.0	8.4e-21	74.6	cas14u
sequence_11009|prob_0.9847	Adaptation	High	100.0	5.6e-16	58.8	cas14u
sequence_18895|prob_0.8587	Adaptation	Low	18.5	0.014	14.6	cas14u
sequence_10731|prob_0.9862	Adaptation	High	100.0	4.6e-12	45.9	cas14u
sequence_2824|prob_0.9998	Adaptation	Medium	51.5	7.1e-06	25.5	cas14u
sequence_17613|prob_0.8980	Adaptation	High	100.0	1e-15	57.9	cas14u
sequence_2385|prob_0.9999	Adaptation	Low	38.9	0.00013	21.3	cas14u
sequence_10209|prob_0.9888	Adaptation	High	100.0	2.3e-13	50.1	cas14u
sequence_2492|prob_0.9999	Adaptation	High	100.0	2e-16	60.2	cas14u
sequence_8710|prob_0.9945	Adaptation	High	100.0	4.8e-18	65.6	cas14u
sequence_2|prob_1.0000	Adaptation	High	100.0	1.2e-199	664.9	cas12k_0_v-k
sequence_335|prob_1.0000	Adaptation	High	100.0	3.6e-126	422.2	cas12k_0_v-k
sequence_14734|prob_0.9495	Adaptation	High	100.0	2.8e-13	49.9	cas14u
sequence_2796|prob_0.9998	Adaptation	High	100.0	6e-11	41.8	cas14b
sequence_3942|prob_0.9997	Adaptation	High	100.0	9e-124	414.3	cas12k_0_v-k
sequence_12638|prob_0.9727	Adaptation	High	100.0	2.1e-15	56.9	cas14u
sequence_1482|prob_0.9999	Adaptation	High	100.0	1.2e-18	67.5	cas14u
sequence_8954|prob_0.9937	Adaptation	Low	41.4	7.3e-05	22.1	cas14u
sequence_8054|prob_0.9961	Adaptation	High	100.0	1.7e-17	63.8	cas14u
sequence_19228|prob_0.8452	Adaptation	Low	28.2	0.0015	17.8	cas14u
sequence_4823|prob_0.9994	Adaptation	High	100.0	1e-13	51.3	cas14u
sequence_9715|prob_0.9911	Adaptation	High	100.0	2.7e-11	43.3	cas14u
sequence_33|prob_1.0000	Adaptation	High	100.0	1.3e-208	694.5	cas12k_0_v-k
sequence_72|prob_1.0000	Adaptation	Medium	51.4	7.3e-06	25.4	cas14u
sequence_12457|prob_0.9742	Adaptation	High	100.0	2.2e-17	63.4	cas14u
sequence_11778|prob_0.9797	Adaptation	High	100.0	3.3e-16	59.5	cas14u
sequence_647|prob_1.0000	Adaptation	High	100.0	2e-214	713.8	cas12k_0_v-k
sequence_12146|prob_0.9770	Adaptation	Medium	72.9	5.1e-08	32.5	cas14u
sequence_9624|prob_0.9915	Adaptation	Medium	97.0	2e-10	40.5	cas14u
sequence_1530|prob_0.9999	Adaptation	Low	34.3	0.00037	19.8	cas14u
sequence_9961|prob_0.9900	Adaptation	Low	23.3	0.0047	16.2	cas14u
sequence_6486|prob_0.9985	Adaptation	High	100.0	6.1e-17	61.9	cas14u
sequence_40|prob_1.0000	Adaptation	Medium	50.0	9.9e-06	25.0	cas14u
sequence_14030|prob_0.9587	Adaptation	High	100.0	4.2e-15	55.9	cas14u
sequence_14031|prob_0.9587	Adaptation	High	100.0	4.2e-15	55.9	cas14u
sequence_5562|prob_0.9991	Adaptation	Medium	87.4	1.8e-09	37.3	cas14u
sequence_35|prob_1.0000	Adaptation	Low	43.2	4.8e-05	22.7	cas14u
sequence_13059|prob_0.9690	Adaptation	High	100.0	8.3e-14	51.6	cas14u
sequence_39|prob_1.0000	Adaptation	Medium	59.2	1.2e-06	28.0	cas14u
sequence_3872|prob_0.9997	Adaptation	High	100.0	2.4e-14	53.4	cas14u
sequence_15251|prob_0.9422	Adaptation	High	100.0	1.9e-14	53.7	cas14u
sequence_564|prob_1.0000	Adaptation	High	100.0	1.4e-122	410.4	cas12k_0_v-k
sequence_6117|prob_0.9988	Adaptation	High	100.0	4.3e-199	663.1	cas12k_0_v-k
sequence_36|prob_1.0000	Adaptation	High	100.0	4.9e-249	828.1	cas12k_0_v-k
sequence_8549|prob_0.9949	Adaptation	High	100.0	1.2e-182	608.8	cas12k_0_v-k
sequence_54|prob_1.0000	Adaptation	High	100.0	1.7e-252	839.5	cas12k_0_v-k
sequence_71|prob_1.0000	Adaptation	High	100.0	7.9e-316	1048.8	cas12k_0_v-k
sequence_3|prob_1.0000	Adaptation	High	100.0	2.1e-123	413.1	cas12k_0_v-k
sequence_12303|prob_0.9757	Adaptation	Medium	62.8	5.2e-07	28.8	cas14b
sequence_7493|prob_0.9972	Adaptation	High	100.0	1.3e-193	645.0	cas12k_0_v-k
sequence_15252|prob_0.9422	Adaptation	High	100.0	6.8e-12	45.3	cas14u
sequence_10737|prob_0.9861	Unknown	Low	3.0	0.5	7.8	c2c3
sequence_87|prob_1.0000	Adaptation	High	100.0	0	1353.3	cas12k_0_v-k
sequence_34|prob_1.0000	Adaptation	High	100.0	0	1182.8	cas12k_0_v-k
sequence_24|prob_1.0000	Adaptation	High	100.0	0	1179.9	cas12k_0_v-k
sequence_53|prob_1.0000	Adaptation	High	100.0	0	1169.4	cas12k_0_v-k
sequence_23|prob_1.0000	Adaptation	High	100.0	0	1162.8	cas12k_0_v-k
sequence_500|prob_1.0000	Adaptation	High	100.0	1.3e-318	1058.0	cas12k_0_v-k
sequence_118|prob_1.0000	Adaptation	High	100.0	2.3e-318	1057.2	cas12k_0_v-k
sequence_1|prob_1.0000	Adaptation	High	100.0	1.7e-314	1044.3	cas12k_0_v-k
sequence_1736|prob_0.9999	Adaptation	High	100.0	1.1e-311	1035.1	cas12k_0_v-k
sequence_27|prob_1.0000	Adaptation	High	100.0	8.8e-304	1009.0	cas12k_0_v-k
sequence_1894|prob_0.9999	Adaptation	Low	39.6	0.00011	21.5	cas14u
sequence_41|prob_1.0000	Adaptation	High	100.0	1.3e-290	965.5	cas12k_0_v-k
sequence_70|prob_1.0000	Adaptation	Low	31.7	0.00068	18.9	cas14u
sequence_88|prob_1.0000	Adaptation	High	100.0	3.2e-275	914.6	cas12k_0_v-k
sequence_2916|prob_0.9998	Adaptation	High	100.0	1e-249	830.3	cas12k_0_v-k
sequence_501|prob_1.0000	Adaptation	Low	31.3	0.00074	18.8	cas14u
sequence_1841|prob_0.9999	Adaptation	High	100.0	1.8e-204	680.9	cas12k_0_v-k
sequence_55|prob_1.0000	Adaptation	High	100.0	2.5e-178	594.5	cas12k_0_v-k
sequence_38|prob_1.0000	Adaptation	High	100.0	1.1e-175	585.7	cas12k_0_v-k
sequence_2618|prob_0.9999	Adaptation	High	100.0	4e-172	574.0	cas12k_0_v-k
sequence_117|prob_1.0000	Adaptation	High	100.0	1.9e-134	449.6	cas12k_0_v-k
sequence_167|prob_1.0000	Adaptation	Low	16.4	0.023	13.9	cas14u
sequence_1163|prob_0.9999	Adaptation	High	100.0	1.3e-92	311.3	cas12k_0_v-k
sequence_217|prob_1.0000	Adaptation	High	100.0	4.7e-87	293.0	cas12k_0_v-k
sequence_13465|prob_0.9648	Adaptation	High	100.0	1.5e-73	248.3	cas12k_0_v-k
sequence_26|prob_1.0000	Adaptation	High	100.0	1.6e-72	245.0	cas12k_0_v-k
sequence_1667|prob_0.9999	Adaptation	High	100.0	7.2e-71	239.5	cas12k_0_v-k
sequence_4684|prob_0.9995	Adaptation	High	100.0	1.2e-64	218.9	cas12k_0_v-k
sequence_3495|prob_0.9998	Adaptation	High	100.0	8.6e-37	127.3	cas14u
sequence_6355|prob_0.9986	Adaptation	High	100.0	1e-37	130.4	cas14u
sequence_5215|prob_0.9993	Adaptation	High	100.0	7.5e-37	127.5	cas14u
sequence_5377|prob_0.9992	Adaptation	High	100.0	1.6e-36	126.5	cas14u
sequence_5691|prob_0.9991	Adaptation	High	100.0	6.4e-37	127.7	cas14u
sequence_5228|prob_0.9993	Adaptation	High	100.0	6.3e-37	127.8	cas14u
sequence_3633|prob_0.9997	Adaptation	High	100.0	6.2e-37	127.8	cas14u
sequence_5398|prob_0.9992	Adaptation	High	100.0	1.1e-24	87.4	cas14u
sequence_813|prob_1.0000	Adaptation	High	100.0	1e-29	104.0	cas14u
sequence_12689|prob_0.9723	Adaptation	High	100.0	2.5e-18	66.5	cas14u
sequence_1813|prob_0.9999	Adaptation	High	100.0	5.9e-12	45.5	cas14u
sequence_12912|prob_0.9705	Adaptation	Medium	94.3	3.7e-10	39.6	cas14u
sequence_855|prob_1.0000	Unknown	High	100.0	3.1e-15	56.2	v_u2
sequence_1893|prob_0.9999	Adaptation	Low	47.2	1.9e-05	24.1	cas14u
sequence_752|prob_1.0000	Adaptation	Medium	82.2	6e-09	35.6	cas14u
sequence_12163|prob_0.9769	Adaptation	Medium	62.4	5.7e-07	29.1	cas14u
sequence_1518|prob_0.9999	Adaptation	Low	48.5	1.4e-05	24.5	cas14u
sequence_12417|prob_0.9746	Adaptation	High	100.0	2.3e-11	43.5	cas14u
sequence_14888|prob_0.9476	Adaptation	High	100.0	3.3e-11	43.1	cas14u
sequence_14578|prob_0.9516	Adaptation	Low	33.1	0.00049	19.4	cas14u
sequence_285|prob_1.0000	Unknown	Medium	71.2	7.6e-08	31.8	v_u2
sequence_9675|prob_0.9913	Adaptation	Medium	68.9	1.3e-07	31.1	cas14u
sequence_585|prob_1.0000	Adaptation	High	100.0	1.6e-19	70.4	cas14u
sequence_325|prob_1.0000	Adaptation	High	100.0	1.2e-16	61.0	cas14u
sequence_1730|prob_0.9999	Adaptation	High	100.0	1.2e-14	54.3	cas14u
sequence_15611|prob_0.9369	Adaptation	Low	-9.2	8.4	5.5	cas14u
sequence_16633|prob_0.9192	Adaptation	Low	47.4	1.8e-05	24.1	cas14u
sequence_10721|prob_0.9862	Adaptation	Low	32.6	0.00055	19.3	cas14u
sequence_2191|prob_0.9999	Adaptation	Low	7.7	0.17	11.0	cas14u
sequence_16923|prob_0.9129	Adaptation	Low	-6.7	4.7	6.3	cas14u
sequence_10869|prob_0.9854	Adaptation	Low	17.4	0.018	14.3	cas14u
sequence_11285|prob_0.9828	Adaptation	Low	15.2	0.03	13.5	cas14u
sequence_16317|prob_0.9249	Adaptation	Low	23.7	0.0043	16.3	cas14u
sequence_12668|prob_0.9725	Adaptation	Medium	68.0	1.6e-07	30.4	cas14b
sequence_9938|prob_0.9901	Adaptation	Low	20.2	0.0095	15.2	cas14u
sequence_19033|prob_0.8531	Adaptation	Medium	60.4	9.2e-07	28.0	cas14b
sequence_5613|prob_0.9991	Adaptation	Medium	57.0	2e-06	26.9	cas14b
sequence_11694|prob_0.9803	Adaptation	Medium	51.9	6.4e-06	25.2	cas14b
sequence_14620|prob_0.9509	Adaptation	Medium	51.7	6.8e-06	25.1	cas14b
sequence_15716|prob_0.9353	Adaptation	Medium	50.3	9.3e-06	24.6	cas14b
sequence_2292|prob_0.9999	Adaptation	Low	42.3	5.9e-05	22.0	cas14b
sequence_12875|prob_0.9708	Adaptation	Low	37.0	0.0002	20.2	cas14b
sequence_15305|prob_0.9414	Adaptation	Low	34.9	0.00032	19.6	cas14b
sequence_6775|prob_0.9982	Adaptation	Medium	82.7	5.4e-09	35.7	cas14u
sequence_17717|prob_0.8953	Adaptation	Low	24.3	0.0037	16.5	cas14u
sequence_5309|prob_0.9993	Adaptation	Low	29.6	0.0011	17.8	cas14b
sequence_12597|prob_0.9730	Adaptation	Low	28.2	0.0015	17.3	cas14b
sequence_14842|prob_0.9482	Adaptation	Low	28.2	0.0015	17.3	cas14b
sequence_6191|prob_0.9987	Adaptation	Low	26.0	0.0025	16.6	cas14b
sequence_19123|prob_0.8497	Adaptation	Low	25.2	0.003	16.4	cas14b
sequence_17043|prob_0.9104	Adaptation	Low	22.9	0.0051	15.6	cas14b
sequence_15482|prob_0.9388	Adaptation	Low	22.8	0.0052	15.6	cas14b
sequence_13431|prob_0.9652	Adaptation	Low	21.9	0.0065	15.3	cas14b
sequence_7069|prob_0.9978	Adaptation	Low	21.0	0.008	15.0	cas14b
sequence_8919|prob_0.9938	Adaptation	Low	19.2	0.012	14.4	cas14b
sequence_11295|prob_0.9828	Adaptation	Low	19.2	0.012	14.4	cas14b
sequence_12619|prob_0.9728	Adaptation	Low	18.9	0.013	14.3	cas14b
sequence_5206|prob_0.9993	Adaptation	Low	18.5	0.014	14.2	cas14b
